,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user_location
0,https://twitter.com/MzTeel/status/1527799605555089412,2022-05-20 23:53:05+00:00,@BlackSavage70 @drboycewatkins1 No it’s not true. I set the cost of beef for a major retailer. Everything associated with growing the animal …price increased. This have caused a shift in overall food prices. Also no one want to work. Production is down everywhere.,@BlackSavage70 @drboycewatkins1 No it’s not true. I set the cost of beef for a major retailer. Everything associated with growing the animal …price increased. This have caused a shift in overall food prices. Also no one want to work. Production is down everywhere.,1527799605555089412,"{'username': 'MzTeel', 'id': 151521906, 'displayname': 'TiiL (she/her)', 'description': 'FAMU Alumna ‘MBA’🐍 🍊 Lover of Beauty💋💄Mom of 1 ❤️ Jesus Saved Me🙏🏿Posting Tech Jobs Daily 💻 #100Devs #BlackTechTwitter #BlackInTech', 'rawDescription': 'FAMU Alumna ‘MBA’🐍 🍊 Lover of Beauty💋💄Mom of 1 ❤️ Jesus Saved Me🙏🏿Posting Tech Jobs Daily 💻 #100Devs #BlackTechTwitter #BlackInTech', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 6, 3, 16, 0, 47, tzinfo=datetime.timezone.utc), 'followersCount': 530, 'friendsCount': 2131, 'statusesCount': 16325, 'favouritesCount': 33106, 'listedCount': 0, 'mediaCount': 1854, 'location': 'Florida', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1352005610477395968/dupusElA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/151521906/1505703851', 'label': None}",3,0,4,0,1527771073730813953,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.5277815691921572e+18,"{'username': 'BlackSavage70', 'id': 1467592915446861831, 'displayname': 'Greg Dockery', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'BlackSavage70', 'id': 1467592915446861831, 'displayname': 'Greg Dockery', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'drboycewatkins1', 'id': 10429092, 'displayname': 'Dr Boyce Watkins', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,Florida
1,https://twitter.com/GamechangerBeef/status/1527684090631278594,2022-05-20 16:14:04+00:00,"We know feed bills are on the rise. That's why Gamechanger operates on a COP model. As cost of production increases, so does the end payout! 

Find out more about the security and stability we offer British farmers here: https://t.co/Ou4cslD2ls https://t.co/2Jkbza9BP8","We know feed bills are on the rise. That's why Gamechanger operates on a COP model. As cost of production increases, so does the end payout! 

Find out more about the security and stability we offer British farmers here: gamechangerintegratedbeef.com https://t.co/2Jkbza9BP8",1527684090631278594,"{'username': 'GamechangerBeef', 'id': 1487061219550932995, 'displayname': 'GamechangerBeef', 'description': 'At Sainsbury’s and ABP we’re changing the way we produce and buy premium British beef – and we want you to be a part of it.', 'rawDescription': 'At Sainsbury’s and ABP we’re changing the way we produce and buy premium British beef – and we want you to be a part of it.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 1, 28, 13, 53, 34, tzinfo=datetime.timezone.utc), 'followersCount': 104, 'friendsCount': 18, 'statusesCount': 44, 'favouritesCount': 21, 'listedCount': 0, 'mediaCount': 37, 'location': '', 'protected': False, 'linkUrl': 'https://gamechangerintegratedbeef.com/', 'linkTcourl': 'https://t.co/zFamLLL0v3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1487061344188878848/fdkVmeV7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1487061219550932995/1643378151', 'label': None}",0,0,2,0,1527684090631278594,en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",https://sproutsocial.com,Sprout Social,['http://gamechangerintegratedbeef.com'],['https://t.co/Ou4cslD2ls'],"[{'previewUrl': 'https://pbs.twimg.com/media/FTNslOKWUAEHgZw?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FTNslOKWUAEHgZw?format=jpg&name=large'}]",,,,,,,,,,
2,https://twitter.com/goodtinesranch/status/1526834823234560001,2022-05-18 07:59:23+00:00,"@tspencer322 @unusual_whales Beef, Chicken, Pork- All grown with grain.   

Producers may go out of business b/c the cost of production goes up.  They're already getting killed on fertilizer costs and energy.","@tspencer322 @unusual_whales Beef, Chicken, Pork- All grown with grain.   

Producers may go out of business b/c the cost of production goes up.  They're already getting killed on fertilizer costs and energy.",1526834823234560001,"{'username': 'goodtinesranch', 'id': 1426065112314548224, 'displayname': 'GH', 'description': 'FNMA/FMCC   Biggest heist in history.  Complete corruption from the top down.  Government sanctioned theft of retirement funds.', 'rawDescription': 'FNMA/FMCC   Biggest heist in history.  Complete corruption from the top down.  Government sanctioned theft of retirement funds.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 8, 13, 6, 16, 47, tzinfo=datetime.timezone.utc), 'followersCount': 51, 'friendsCount': 197, 'statusesCount': 791, 'favouritesCount': 953, 'listedCount': 0, 'mediaCount': 81, 'location': '', 'protected': False, 'linkUrl': 'http://www.timelessinvestor.com/wp-content/uploads/2017/12/A-Forensic-Look-at-the-FNMA.pdf', 'linkTcourl': 'https://t.co/SbEYTtPMlj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1456516380354809868/2DoacEq3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1426065112314548224/1636103122', 'label': None}",1,0,2,0,1526766491479052289,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.526792812754129e+18,"{'username': 'tspencer322', 'id': 2217620740, 'displayname': 'Spence (Froggy Stonks)', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'tspencer322', 'id': 2217620740, 'displayname': 'Spence (Froggy Stonks)', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'unusual_whales', 'id': 1200616796295847936, 'displayname': 'unusual_whales', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,
3,https://twitter.com/AgManagerInfo/status/1526261196696993794,2022-05-16 18:00:00+00:00,"Risk Management on the Farm
ONLINE CLASS
A five-part series covering costs of production, crop insurance, crop marketing, farm programs and beef cow/calf risk management. 
The cost is $100 (education only).
https://t.co/EDVi7lOuij","Risk Management on the Farm
ONLINE CLASS
A five-part series covering costs of production, crop insurance, crop marketing, farm programs and beef cow/calf risk management. 
The cost is $100 (education only).
agmanager.info/events/risk-ma…",1526261196696993794,"{'username': 'AgManagerInfo', 'id': 1581494005, 'displayname': 'AgManager.info', 'description': 'One of the premier extension sites\nfor information on the agricultural economy, from Kansas State University.', 'rawDescription': 'One of the premier extension sites\nfor information on the agricultural economy, from Kansas State University.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 7, 9, 21, 25, 8, tzinfo=datetime.timezone.utc), 'followersCount': 1726, 'friendsCount': 881, 'statusesCount': 8641, 'favouritesCount': 10, 'listedCount': 39, 'mediaCount': 788, 'location': 'Manhattan, KS USA', 'protected': False, 'linkUrl': 'http://www.AgManager.info', 'linkTcourl': 'http://t.co/2cDeIybuei', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/875795301444890624/6XFyqXWA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1581494005/1427489652', 'label': None}",0,0,1,0,1526261196696993794,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.agmanager.info/events/risk-management-farm-online-class'],['https://t.co/EDVi7lOuij'],,,,,,,,,,,"Manhattan, KS USA"
4,https://twitter.com/amunratep/status/1525514914189791236,2022-05-14 16:34:32+00:00,@RBReich Here's what liberals don't say- when Tesla makes billions of $ the popularity of the brand rises globally. This creates a need for more production plants which cost them 100s of millions but build but creates lots of excellent paying jobs ..,@RBReich Here's what liberals don't say- when Tesla makes billions of $ the popularity of the brand rises globally. This creates a need for more production plants which cost them 100s of millions but build but creates lots of excellent paying jobs ..,1525514914189791236,"{'username': 'amunratep', 'id': 792623640, 'displayname': ""Sippin'Beef"", 'description': 'Douglas W. Russell is religious, indiganous ,omniverous, kosher, hetero, Coptic, Republican, secular, Theologian, keeper of the answers, #itemxprotocol', 'rawDescription': 'Douglas W. Russell is religious, indiganous ,omniverous, kosher, hetero, Coptic, Republican, secular, Theologian, keeper of the answers, #itemxprotocol', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 8, 30, 23, 32, 52, tzinfo=datetime.timezone.utc), 'followersCount': 79, 'friendsCount': 691, 'statusesCount': 10225, 'favouritesCount': 7408, 'listedCount': 0, 'mediaCount': 963, 'location': 'Northern Wall', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1463159741018947591/FSUz9ICl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/792623640/1482213699', 'label': None}",0,0,0,0,1525483464723775489,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.5254834647237755e+18,"{'username': 'RBReich', 'id': 148529707, 'displayname': 'Robert Reich', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'RBReich', 'id': 148529707, 'displayname': 'Robert Reich', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,Northern Wall
5,https://twitter.com/leereichmuth/status/1524924133108219908,2022-05-13 01:26:59+00:00,Meats below cost of production….again for beef but market doesn’t care. Pork has been better $ positioned but doesn’t look good for them either down the road. PRRS wiped a lot of local production too.,Meats below cost of production….again for beef but market doesn’t care. Pork has been better $ positioned but doesn’t look good for them either down the road. PRRS wiped a lot of local production too.,1524924133108219908,"{'username': 'leereichmuth', 'id': 1463255556, 'displayname': '@leereichmuth', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 5, 27, 22, 24, 6, tzinfo=datetime.timezone.utc), 'followersCount': 2657, 'friendsCount': 481, 'statusesCount': 8367, 'favouritesCount': 5305, 'listedCount': 34, 'mediaCount': 136, 'location': 'Nebraska, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1108471312257875968/KqV6uEpe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1463255556/1626187082', 'label': None}",1,0,7,0,1524924133108219908,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,"Nebraska, USA"
6,https://twitter.com/BeingPool/status/1524613566728445952,2022-05-12 04:52:54+00:00,@Beef_Ice_Cream @mugiwarapapi83 @kompreya mtg pricing is not correlated to production cost. opt and the great henge both cost the same to produce,@Beef_Ice_Cream @mugiwarapapi83 @kompreya mtg pricing is not correlated to production cost. opt and the great henge both cost the same to produce,1524613566728445952,"{'username': 'BeingPool', 'id': 1268238673738436609, 'displayname': 'False Dmitry IV', 'description': 'Contrary to popular belief, I am incredibly based | he/she', 'rawDescription': 'Contrary to popular belief, I am incredibly based | he/she', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 6, 3, 17, 51, 52, tzinfo=datetime.timezone.utc), 'followersCount': 82, 'friendsCount': 346, 'statusesCount': 2659, 'favouritesCount': 27189, 'listedCount': 0, 'mediaCount': 156, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1467374616423415808/-2YXwIrw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1268238673738436609/1647587839', 'label': None}",1,0,0,0,1521230643518226433,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.5212739683757793e+18,"{'username': 'Beef_Ice_Cream', 'id': 180028125, 'displayname': 'Dongus Khan - Lord Beef', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'Beef_Ice_Cream', 'id': 180028125, 'displayname': 'Dongus Khan - Lord Beef', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'mugiwarapapi83', 'id': 1012139330, 'displayname': 'Mugiwarapapi', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'kompreya', 'id': 993536594882781184, 'displayname': 'Kompy Kompleat', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,
7,https://twitter.com/26MoreLives/status/1524573853074472961,2022-05-12 02:15:06+00:00,"Colour me confuzzled.
Why high meat prices?

Is the rising the cost of oil that we don’t buy from Russia the problem?

Hard to understand that, given production accounts for only ~40% of what we pay for petrol.

How many cattle got covid?
Are we importing beef?

I dunno no more. https://t.co/Fvw2t3Ke3v","Colour me confuzzled.
Why high meat prices?

Is the rising the cost of oil that we don’t buy from Russia the problem?

Hard to understand that, given production accounts for only ~40% of what we pay for petrol.

How many cattle got covid?
Are we importing beef?

I dunno no more. twitter.com/pintopolopony/…",1524573853074472961,"{'username': '26MoreLives', 'id': 3164640757, 'displayname': 'BK', 'description': '~~Synesthete making dangerous #art~~Where is the love? ~~Living on Djadja Wurrung land~~Please check out @ProximaDiaries ~~I follow back when I can.', 'rawDescription': '~~Synesthete making dangerous #art~~Where is the love? ~~Living on Djadja Wurrung land~~Please check out @ProximaDiaries ~~I follow back when I can.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 4, 20, 1, 2, 17, tzinfo=datetime.timezone.utc), 'followersCount': 4380, 'friendsCount': 4670, 'statusesCount': 57857, 'favouritesCount': 172455, 'listedCount': 176, 'mediaCount': 5080, 'location': 'In, consciousness ', 'protected': False, 'linkUrl': 'https://www.buymeacoffee.com/ProximaDiaries', 'linkTcourl': 'https://t.co/vasNb4oXu5', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/690308678881153025/HWZfetbN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3164640757/1439957725', 'label': None}",5,0,11,0,1524573853074472961,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://twitter.com/#!/download/ipad,Twitter for iPad,['https://twitter.com/pintopolopony/status/1523847445784178688'],['https://t.co/Fvw2t3Ke3v'],,,"{'url': 'https://twitter.com/PintoPoloPony/status/1523847445784178688', 'date': datetime.datetime(2022, 5, 10, 2, 8, 37, tzinfo=datetime.timezone.utc), 'content': '#inflation Popped to the butcher for a few chops for the BBQ today.\nBeat a hasty retreat.\n#Sydney https://t.co/8ku5iIwhn7', 'renderedContent': '#inflation Popped to the butcher for a few chops for the BBQ today.\nBeat a hasty retreat.\n#Sydney https://t.co/8ku5iIwhn7', 'id': 1523847445784178688, 'user': {'username': 'PintoPoloPony', 'id': 312991399, 'displayname': 'Julie Dowling', 'description': 'Rescue greyhound owner. Anti-growth advocate. Environmentalist. Parent of ME/CFS patient. Loose Unit.', 'rawDescription': 'Rescue greyhound owner. Anti-growth advocate. Environmentalist. Parent of ME/CFS patient. Loose Unit.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 8, 0, 21, 52, tzinfo=datetime.timezone.utc), 'followersCount': 932, 'friendsCount': 1378, 'statusesCount': 21756, 'favouritesCount': 86738, 'listedCount': 23, 'mediaCount': 653, 'location': 'Canberra', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1528124483101331456/F-Yd58sf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/312991399/1645697732', 'label': None}, 'replyCount': 281, 'retweetCount': 234, 'likeCount': 748, 'quoteCount': 60, 'conversationId': 1523847445784178688, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': None, 'tcooutlinks': None, 'media': [{'previewUrl': 'https://pbs.twimg.com/media/FSXLLB8akAEjese?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FSXLLB8akAEjese?format=jpg&name=large'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['inflation', 'Sydney'], 'cashtags': None}",,,,,,,,"In, consciousness "
8,https://twitter.com/JohnWad84222151/status/1524389740014878721,2022-05-11 14:03:30+00:00,"@researchsuperp1 @johnredwood Any cheaper else where is low labour cost ,poorer production methods with poor welfare or exploitation of the environment ,beef and lamb in Australia and New Zealand not an option as they already get more off farm than UK farmers ,eggs in India produced in battery units","@researchsuperp1 @johnredwood Any cheaper else where is low labour cost ,poorer production methods with poor welfare or exploitation of the environment ,beef and lamb in Australia and New Zealand not an option as they already get more off farm than UK farmers ,eggs in India produced in battery units",1524389740014878721,"{'username': 'JohnWad84222151', 'id': 1461058297549803531, 'displayname': 'John Waddell', 'description': 'part time sheep farmer now after losing tenancy of a large beef and sheep farm growing arable crops for feed', 'rawDescription': 'part time sheep farmer now after losing tenancy of a large beef and sheep farm growing arable crops for feed', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 11, 17, 19, 47, 47, tzinfo=datetime.timezone.utc), 'followersCount': 93, 'friendsCount': 124, 'statusesCount': 5372, 'favouritesCount': 2741, 'listedCount': 0, 'mediaCount': 4, 'location': 'Scottish Borders', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1461058506610593796/j2zdSywl_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1524255558580195329,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.5243768094960067e+18,"{'username': 'researchsuperp1', 'id': 1172711082181267457, 'displayname': 'research@superpositioning', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'researchsuperp1', 'id': 1172711082181267457, 'displayname': 'research@superpositioning', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'johnredwood', 'id': 93880122, 'displayname': 'John Redwood', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,Scottish Borders
9,https://twitter.com/AgManagerInfo/status/1523709129541316608,2022-05-09 16:59:00+00:00,"Risk Management on the Farm
ONLINE CLASS
A five-part series covering costs of production, crop insurance, crop marketing, farm programs and beef cow/calf risk management. 
Cost is $100.
$25 discount off using promotion code: RSKMGMTFM25
https://t.co/EDVi7lwSTJ","Risk Management on the Farm
ONLINE CLASS
A five-part series covering costs of production, crop insurance, crop marketing, farm programs and beef cow/calf risk management. 
Cost is $100.
$25 discount off using promotion code: RSKMGMTFM25
agmanager.info/events/risk-ma…",1523709129541316608,"{'username': 'AgManagerInfo', 'id': 1581494005, 'displayname': 'AgManager.info', 'description': 'One of the premier extension sites\nfor information on the agricultural economy, from Kansas State University.', 'rawDescription': 'One of the premier extension sites\nfor information on the agricultural economy, from Kansas State University.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 7, 9, 21, 25, 8, tzinfo=datetime.timezone.utc), 'followersCount': 1726, 'friendsCount': 881, 'statusesCount': 8641, 'favouritesCount': 10, 'listedCount': 39, 'mediaCount': 788, 'location': 'Manhattan, KS USA', 'protected': False, 'linkUrl': 'http://www.AgManager.info', 'linkTcourl': 'http://t.co/2cDeIybuei', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/875795301444890624/6XFyqXWA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1581494005/1427489652', 'label': None}",0,0,2,0,1523709129541316608,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.agmanager.info/events/risk-management-farm-online-class'],['https://t.co/EDVi7lwSTJ'],,,,,,,,,,,"Manhattan, KS USA"
10,https://twitter.com/berkeleyrabe/status/1522227582929833984,2022-05-05 14:51:52+00:00,"@JulianMellentin @fleroy1974 Fascinating. Now do beef and dairy cost of production relative to what those products sell for.

Perhaps massive government handouts would make Oatly's numbers a little different, huh?","@JulianMellentin @fleroy1974 Fascinating. Now do beef and dairy cost of production relative to what those products sell for.

Perhaps massive government handouts would make Oatly's numbers a little different, huh?",1522227582929833984,"{'username': 'berkeleyrabe', 'id': 1383635457829851137, 'displayname': 'berkeley_rabe', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 4, 18, 4, 16, 21, tzinfo=datetime.timezone.utc), 'followersCount': 288, 'friendsCount': 1356, 'statusesCount': 960, 'favouritesCount': 3741, 'listedCount': 1, 'mediaCount': 46, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1383635859610619912/yc4_DiQ5_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1521908442574856193,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.5219084425748562e+18,"{'username': 'JulianMellentin', 'id': 52448012, 'displayname': 'Julian Mellentin', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'JulianMellentin', 'id': 52448012, 'displayname': 'Julian Mellentin', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'fleroy1974', 'id': 900837232537460737, 'displayname': 'Frédéric Leroy', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,
